slot,name,canonical,sprite_required,portrait_required,sprite_entirely_absent,sprite_incomplete_upstream,missing_required_portraits,missing_reverse_portraits,coordination_required,production_state
0836,Boltund,True,True,True,False,True,Pain;Angry;Sad;Crying;Shouting;Determined;Surprised;Dizzy;Sigh,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0836/0000,Boltund,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0836/0000/0001,Boltund / Shiny,True,True,True,False,True,Pain;Angry;Sad;Crying;Shouting;Determined;Surprised;Dizzy;Sigh,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0837,Rolycoly,True,True,True,True,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,True,to_produce
0837/0000,Rolycoly,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0837/0000/0001,Rolycoly / Shiny,True,True,True,True,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0838,Carkol,True,True,True,True,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0838/0000,Carkol,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0838/0000/0001,Carkol / Shiny,True,True,True,True,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0839,Coalossal,True,True,True,True,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0839/0000,Coalossal,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0839/0000/0001,Coalossal / Shiny,True,True,True,True,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0839/0001,Coalossal / Gigantamax,True,True,True,True,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0839/0001/0001,Coalossal / Gigantamax / Shiny,True,True,True,True,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0840,Applin,True,True,True,False,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0840/0000,Applin,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0840/0000/0001,Applin / Shiny,True,True,True,False,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0840/0001,Applin / No_Apple,False,True,True,False,True,Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0840/0001/0001,Applin / No_Apple / Shiny,False,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0841,Flapple,True,True,True,False,True,Happy;Pain;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0841/0000,Flapple,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0841/0000/0001,Flapple / Shiny,True,True,True,False,True,Happy;Pain;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0841/0001,Flapple / Gigantamax,True,True,True,True,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0841/0001/0001,Flapple / Gigantamax / Shiny,True,True,True,True,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0842,Appletun,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0842/0000,Appletun,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0842/0000/0001,Appletun / Shiny,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0842/0001,Appletun / Gigantamax,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0842/0001/0001,Appletun / Gigantamax / Shiny,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0843,Silicobra,True,True,True,False,True,Pain;Angry;Worried;Crying;Shouting;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0843/0000,Silicobra,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0843/0000/0001,Silicobra / Shiny,True,True,True,False,True,Pain;Angry;Worried;Crying;Shouting;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0844,Sandaconda,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0844/0000,Sandaconda,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0844/0000/0001,Sandaconda / Shiny,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0844/0001,Sandaconda / Gigantamax,True,True,True,True,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0844/0001/0001,Sandaconda / Gigantamax / Shiny,True,True,True,True,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0845,Cramorant,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0845/0000,Cramorant,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0845/0000/0001,Cramorant / Shiny,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0845/0001,Cramorant / Gulping,True,True,True,True,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0845/0001/0001,Cramorant / Gulping / Shiny,True,True,True,True,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0845/0002,Cramorant / Gorging,True,True,True,True,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0845/0002/0001,Cramorant / Gorging / Shiny,True,True,True,True,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0846,Arrokuda,True,True,True,False,True,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0846/0000,Arrokuda,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0846/0000/0001,Arrokuda / Shiny,True,True,True,False,True,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0847,Barraskewda,True,True,True,True,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,True,to_produce
0847/0000,Barraskewda,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0847/0000/0001,Barraskewda / Shiny,True,True,True,True,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0848,Toxel,True,True,True,False,True,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0848/0000,Toxel,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0848/0000/0001,Toxel / Shiny,True,True,True,False,True,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0849,Toxtricity,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0849/0000,Toxtricity,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0849/0000/0001,Toxtricity / Shiny,True,True,True,False,True,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0849/0001,Toxtricity / Lowkey,True,True,True,False,True,Pain;Worried;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0849/0001/0001,Toxtricity / Lowkey / Shiny,True,True,True,False,True,Pain;Worried;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0849/0002,Toxtricity / Gigantamax,True,True,True,True,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0849/0002/0001,Toxtricity / Gigantamax / Shiny,True,True,True,True,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0849/0003,Toxtricity / Lowkey_Alternate,False,False,True,False,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0849/0003/0001,Toxtricity / Lowkey_Alternate / Shiny,False,False,True,False,False,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0850,Sizzlipede,True,True,True,False,True,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0850/0000,Sizzlipede,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0850/0000/0001,Sizzlipede / Shiny,True,True,True,False,True,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0851,Centiskorch,True,True,True,False,True,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0851/0000,Centiskorch,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0851/0000/0001,Centiskorch / Shiny,True,True,True,False,True,Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0851/0001,Centiskorch / Gigantamax,True,True,True,True,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0851/0001/0001,Centiskorch / Gigantamax / Shiny,True,True,True,True,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
0852,Clobbopus,True,True,True,False,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0852/0000,Clobbopus,True,False,False,False,False,Normal;Happy;Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0852/0000/0001,Clobbopus / Shiny,True,True,True,False,False,,Normal^;Happy^;Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,no_core_gap_detected
0853,Grapploct,True,True,True,False,True,Pain;Angry;Worried;Sad;Crying;Shouting;Teary-Eyed;Determined;Joyous;Inspired;Surprised;Dizzy;Sigh;Stunned,Pain^;Angry^;Worried^;Sad^;Crying^;Shouting^;Teary-Eyed^;Determined^;Joyous^;Inspired^;Surprised^;Dizzy^;Sigh^;Stunned^,False,to_produce
